"address.changes";"address.language";"address.lang.changes";"current.profession";"profession.changes";"gender";"num.gender.corrections";"name.changes";"current.nationality";"nationality.changes";"phone.changes";"cust.age";"credit.card.owner";"mean.num.atm.withdr";"mean.num.check.cash.withdr";"mean.num.check.cash.deposits";"mean.num.reg.pmnt.init.by.cust";"mean.num.salary.deposits";"mean.num.transfers";"mean.amnt.pmnts.init.by.cust";"mean.num.security.pur.ord";"mean.num.security.sales.ord";"mean.amnt.atm.withdr";"mean.check.cash.withdr";"mean.cash.deposits";"mean.amnt.reg.pmnt.init.by.cust";"mean.check.credits";"mean.salary.deposits";"mean.check.debits";"mean.amnt.transfers";"mean.num.pmnts.init.by.cust";"mean.amnt.security.pur.ord";"mean.amnt.security.sales.ord";"mean.num.saving.cash.withdr";"mean.num.saving.cash.deposits";"mean.amnt.saving.cash.withdr";"mean.amnt.saving.cash.deposits";"mean.saving.balance";"stdev.num.atm.withdr";"stdev.num.check.cash.withdr";"stdev.num.check.cash.deposits";"stdev.num.reg.pmnt.init.by.cust";"stdev.num.salary.deposits";"stdev.num.transfers";"stdev.amnt.pmnts.init.by.cust";"stdev.num.security.pur.ord";"stdev.num.security.sales.ord";"stdev.amnt.atm.withdr";"stdev.check.cash.withdr";"stdev.cash.deposits";"stdev.amnt.reg.pmnt.init.by.cust";"stdev.check.credits";"stdev.salary.deposits";"stdev.check.debits";"stdev.amnt.transfers";"stdev.num.pmnts.init.by.cust";"stdev.amnt.security.pur.ord";"stdev.amnt.security.sales.ord";"stdev.num.saving.cash.withdr";"stdev.num.saving.cash.deposits";"stdev.amnt.saving.cash.withdr";"stdev.amnt.saving.cash.deposits";"stdev.saving.balance";"cust.age.bin";"mean.salary.deposits.bin"
0;"missing";0;"missing";0;"missing";0;0;"missing";0;0;34.5833333;"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24252.2158;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"2:[20.63,40.35)";"1:[0.00,2,492.62)"
0;"missing";0;"missing";0;"missing";0;0;"missing";0;0;38.6666667;"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71260.804;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"2:[20.63,40.35)";"1:[0.00,2,492.62)"
0;"IT";0;"lawyer";0;"f";0;0;"CH";0;0;75.3333333;"No";2.08333333;1.08333333;0;0;0;1;0.41666667;0;0;766.66667;4418.38663;0;0;6846.95261;0;6745.11619;6846.952613;39.2295617;0;0;0;0.08333333;0;350;575212.9232;1.505042;0.2886751;0;0;0;0;0.5149287;0;0;24.6183;1208.385;0;0;6.3340702;0;1226.055;6.3340702;87.659507;0;0;0;0.2886751;0;1212.43557;2193.37847;"4:[60.07,79.78)";"1:[0.00,2,492.62)"
0;"missing";0;"missing";0;"missing";0;0;"missing";0;0;66.8333333;"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;386114.9429;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"4:[60.07,79.78)";"1:[0.00,2,492.62)"
0;"IT";0;"police";0;"f";0;0;"CH";0;0;26.5833333;"No";1.83333333;1;0;1;1;0;0;0;0;850;648.61116;0;780;6140.57697;6140.577;3595.27783;0;0;0;0;0;0;0;0;2974.3409;1.1934163;0;0;0;0;0;0;0;0;293.10253;149.7693;0;0;1814.945135;1814.945135;540.0786;0;0;0;0;0;0;0;0;0;"2:[20.63,40.35)";"3:[4,985.24,7,477.86)"
0;"GE";0;"chemist";0;"f";0;0;"CH";0;0;34.1666667;"No";3.83333333;1.08333333;0.58333333;1.5;1;0;0.16666667;0;0;1354.16667;14704.45881;8167.1137;1354.93983;14468.67502;6301.5613;18647.19198;0;25.2933397;0;0;0.58333333;0.08333333;8167.1137;1375;158582.6516;1.4668044;0.2886751;0.5149287;0.522233;0;0;0.3892495;0;0;770.02312;42890.64;7469.1177;866.84388;8425.3370187;1862.4598995;42558.27;0;59.07534;0;0;0.5149287;0.2886751;7469.1177;4763.13972;37977.98279;"2:[20.63,40.35)";"3:[4,985.24,7,477.86)"
0;"GE";0;"engineer";0;"f";0;0;"CH";0;0;57.5;"No";2.33333333;1;0.25;0;1;0;0.16666667;0;0;1716.66667;3900.60054;1579.3864;0;5331.67644;3752.2901;5750.65291;0;133.3857032;0;0;0.25;0;1579.3864;0;522136.7006;0.9847319;0;0.452267;0;0;0;0.3892495;0;0;1129.42732;156.7322;2865.5483;0;2727.7690878;1266.4370633;1561.818;0;316.446896;0;0;0.452267;0;2865.5483;0;6791.3852;"3:[40.35,60.07)";"2:[2,492.62,4,985.24)"
0;"IT";0;"business";0;"m";0;0;"CH";0;0;48.6666667;"No";4.08333333;1;0;0;1;0;0;0;0;1433.33333;2088.79675;0;0;5391.61312;5391.6131;4855.46341;0;0;0;0;0;0;0;0;29238.8499;2.1933094;0;0;0;0;0;0;0;0;802.93024;51.26214;0;0;116.5299104;116.5299104;424.5276;0;0;0;0;0;0;0;0;0;"3:[40.35,60.07)";"3:[4,985.24,7,477.86)"
0;"GE";0;"no";0;"f";0;0;"CH";0;0;19.0833333;"No";1.75;0.91666667;0;0;0;0.91666667;0;0;0;229.16667;309.45381;0;0;737.87278;0;538.62048;737.872781;0;0;0;0;0;0;0;10368.8414;1.0552897;0.2886751;0;0;0;0.2886751;0;0;0;72.16878;97.74977;0;0;232.5963894;0;169.7923;232.5963894;0;0;0;0;0;0;0;0;"1:[0.92,20.63)";"1:[0.00,2,492.62)"
0;"GE";0;"business";0;"f";0;0;"CH";0;0;87.75;"No";2.16666667;1;0;0;0;1;0.33333333;0;0;1420.83333;4671.26159;0;0;5855.85;0;6154.16735;5855.85;62.0724332;0;0;0;0.08333333;0;33.25;84833;1.1934163;0;0;0;0;0;0.492366;0;0;25.74643;27.36134;0;0;0;0;161.9179;0;134.929053;0;0;0;0.2886751;0;115.18138;196.45402;"5:[79.78,99.50]";"1:[0.00,2,492.62)"
0;"FR";0;"chemist";0;"f";0;0;"CH";0;0;32.8333333;"No";2.16666667;1;0;1;1;0;0;0.08333333;0;1141.66667;1482.02115;0;585;6968.82186;6968.8219;4784.52115;0;0;96.66667;0;0;0;0;0;3852.6073;0.9374369;0;0;0;0;0;0;0.2886751;0;863.61643;124.0362;0;0;2059.6849935;2059.6849935;716.2412;0;0;334.8632;0;0;0;0;0;0;"2:[20.63,40.35)";"3:[4,985.24,7,477.86)"
0;"GE";0;"business";0;"m";0;0;"CH";0;0;26.8333333;"No";1.83333333;1;0;0.9166667;1;0;0.25;0;0;520.83333;432.72959;0;618.75;3729.13377;3729.1338;2413.28296;0;45.1367013;0;0;0;0;0;0;1572.9145;1.2673045;0;0;0.2886751;0;0;0.452267;0;0;173.80545;247.6522;0;194.85572;26.3565569;26.3565569;302.2825;0;83.993126;0;0;0;0;0;0;0;"2:[20.63,40.35)";"2:[2,492.62,4,985.24)"
1;"IT";0;"no";0;"m";0;0;"CH";0;1;23;"No";3.91666667;1;0;0;0;1;0;0;0;300;277.63015;0;0;849.66131;0;827.63015;849.661312;0;0;0;0;0;0;0;0;1.2401124;0;0;0;0;0;0;0;0;0;124.8636;0;0;0.9369926;0;124.8636;0.9369926;0;0;0;0;0;0;0;0;"2:[20.63,40.35)";"1:[0.00,2,492.62)"
0;"missing";0;"missing";0;"missing";0;0;"missing";0;0;17.6666667;"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1607362;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"1:[0.92,20.63)";"1:[0.00,2,492.62)"
0;"GE";0;"no";0;"f";0;0;"CH";0;0;12.25;"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"1:[0.92,20.63)";"1:[0.00,2,492.62)"
0;"missing";0;"missing";0;"missing";0;0;"missing";0;0;74.1666667;"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49792.6634;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"4:[60.07,79.78)";"1:[0.00,2,492.62)"
0;"missing";0;"missing";0;"missing";0;0;"missing";0;0;28.5;"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38556.0807;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"2:[20.63,40.35)";"1:[0.00,2,492.62)"
0;"GE";0;"no";0;"f";0;0;"CH";0;0;10.25;"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"1:[0.92,20.63)";"1:[0.00,2,492.62)"
0;"FR";0;"engineer";0;"m";0;0;"CH";0;0;45.5833333;"No";3.91666667;1.25;0;0;1;0;0.08333333;0;0;1441.66667;3432.0069;0;0;7470.309;7470.309;6242.46997;0;10.4630714;0;0;0;0.25;0;400;293027.3333;1.4433757;0.452267;0;0;0;0;0.2886751;0;0;804.76799;953.8651;0;0;2207.7781487;2207.7781487;1037.268;0;36.245142;0;0;0;0.452267;0;969.53597;1935.0045;"3:[40.35,60.07)";"3:[4,985.24,7,477.86)"
0;"missing";0;"missing";0;"missing";0;0;"missing";0;0;56.5833333;"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;453870.8797;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"3:[40.35,60.07)";"1:[0.00,2,492.62)"
0;"GE";0;"no";0;"f";0;0;"CH";0;0;7.3333333;"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19452.1054;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"1:[0.92,20.63)";"1:[0.00,2,492.62)"
0;"GE";0;"engineer";0;"f";0;0;"CH";0;0;55.75;"No";1.83333333;1.08333333;0;0;1;0;0.08333333;0;0;1187.5;2316.88315;0;0;3643.06074;3643.0607;3517.44244;0;13.0592865;0;0;0;0.16666667;0;495.416667;234845.2276;0.8348471;0.2886751;0;0;0;0;0.2886751;0;0;394.92519;1234.09;0;0;1076.6267223;1076.6267223;1307.653;0;45.238695;0;0;0;0.3892495;0;1222.76783;1971.04163;"3:[40.35,60.07)";"2:[2,492.62,4,985.24)"
0;"GE";0;"engineer";0;"f";0;0;"CH";0;0;77.0833333;"No";1.91666667;1;0.33333333;0;0;1;0.25;0;0;1391.66667;4490.88173;2208.6392;0;5973.92068;0;5949.90765;3765.28152;67.3592496;0;0;0.33333333;0;2208.6392;0;420074.108;0.9962049;0;0.492366;0;0;0;0.452267;0;0;35.88703;100.1873;3284.9833;0;3246.5231534;0;168.0852;344.6167398;140.269333;0;0;0.492366;0;3284.9833;0;8331.96882;"4:[60.07,79.78)";"1:[0.00,2,492.62)"
0;"GE";0;"police";0;"f";0;0;"CH";0;0;25.4166667;"No";3.58333333;1;0.33333333;2;1;0;0;0;0;1537.5;1243.2663;4238.5116;2473.88889;10353.13799;6114.6264;7021.32186;0;0;0;0;0.33333333;0;4238.5116;0;1165291.7176;0.9962049;0;0.492366;0;0;0;0;0;0;959.43283;124.8793;6699.9654;0;6839.9691778;1807.2853163;673.0931;0;0;0;0;0.492366;0;6699.9654;0;10967.47358;"2:[20.63,40.35)";"3:[4,985.24,7,477.86)"
0;"missing";0;"missing";0;"missing";0;0;"missing";0;0;71.5833333;"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;526021.213;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"4:[60.07,79.78)";"1:[0.00,2,492.62)"
0;"missing";0;"missing";0;"missing";0;0;"missing";0;0;51.5;"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;201353.1405;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"3:[40.35,60.07)";"1:[0.00,2,492.62)"
0;"GE";0;"engineer";1;"f";0;0;"CH";0;0;25.0833333;"No";2.08333333;1;0.16666667;0.25;0.25;0.75;0;0;0;391.66667;1214.97393;982.9895;146.25;3361.80628;1879.7702;2532.05727;499.046625;0;0;0;0.16666667;0;982.9895;0;101163.0206;1.1645002;0;0.3892495;0.452267;0.452267;0.452267;0;0;0;326.71459;363.5197;2310.6735;264.5762;4274.2675847;3559.2240232;1527.296;440.5260326;0;0;0;0.3892495;0;2310.6735;0;5198.5369;"2:[20.63,40.35)";"1:[0.00,2,492.62)"
0;"GE";0;"teacher";0;"f";0;0;"YU";0;0;47.75;"No";2.33333333;1.41666667;0;0;1;0;0;0;0;795.83333;2829.23155;0;0;3099.0909;3099.0909;3625.06488;0;0;0;0;0;0.41666667;0;1275;333002.198;1.1547005;0.5149287;0;0;0;0;0;0;0;286.40271;2546.414;0;0;915.8982143;915.8982143;2581.908;0;0;0;0;0;0.5149287;0;2562.00383;5982.01218;"3:[40.35,60.07)";"2:[2,492.62,4,985.24)"
0;"missing";0;"missing";0;"missing";0;0;"missing";0;0;23.5833333;"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"2:[20.63,40.35)";"1:[0.00,2,492.62)"
0;"EN";0;"no";0;"m";0;0;"YU";0;0;23.0833333;"No";3.33333333;1;0;0;0;1;0;0;0;400;312.83983;0;0;746.71647;0;712.83983;746.716472;0;0;0;0;0;0;0;11292.3668;1.3026779;0;0;0;0;0;0;0;0;90.4534;27.00014;0;0;0.823215;0;116.4759;0.823215;0;0;0;0;0;0;0;0;"2:[20.63,40.35)";"1:[0.00,2,492.62)"
0;"missing";0;"missing";0;"missing";0;0;"missing";0;0;66.5833333;"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;394.3895;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"4:[60.07,79.78)";"1:[0.00,2,492.62)"
0;"FR";0;"teacher";0;"f";0;0;"CH";0;0;24.25;"No";2;1;0;0.75;0.75;0.25;0;0;0;700;833.25526;0;585;4955.54572;4955.5457;2118.25526;0;0;0;0;0.08333333;0.08333333;239.4006;853.340636;6826.7251;1.1281521;0;0;0.452267;0.452267;0.452267;0;0;0;424.79942;383.7414;0;352.76827;3494.8918927;3494.8918927;852.8463;0;0;0;0;0.2886751;0.2886751;829.3079;2956.05868;5041.87062;"2:[20.63,40.35)";"2:[2,492.62,4,985.24)"
0;"missing";0;"missing";0;"missing";0;0;"missing";0;0;64;"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;93786.9621;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"4:[60.07,79.78)";"1:[0.00,2,492.62)"
0;"GE";0;"business";0;"f";0;0;"CH";0;0;76.8333333;"No";2.08333333;1;0;0;0;1;0.08333333;0;0;579.16667;3277.07701;0;0;5855.85;0;5009.4237;5855.85;3.180024;0;0;0;0;0;0;117884;1.0836247;0;0;0;0;0;0.2886751;0;0;25.74643;17.95811;0;0;0;0;35.92088;0;11.015926;0;0;0;0;0;0;0;"4:[60.07,79.78)";"1:[0.00,2,492.62)"
0;"missing";0;"missing";0;"missing";0;0;"missing";0;0;0.9166667;"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12793.6175;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"1:[0.92,20.63)";"1:[0.00,2,492.62)"
0;"missing";0;"missing";0;"missing";0;0;"missing";0;0;19.75;"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"1:[0.92,20.63)";"1:[0.00,2,492.62)"
0;"IT";0;"teacher";0;"f";0;0;"CH";0;0;68.3333333;"No";2.5;1;0.25;0;0;1;0.16666667;0;0;633.33333;3226.2364;1356.0503;0;5129.05566;0;5126.84907;3773.005397;17.2793392;0;0;0.25;0;1356.0503;0;367684.4509;1.1677484;0;0.452267;0;0;0;0.3892495;0;0;24.6183;12.19261;2453.2329;0;2452.3314034;0;65.95491;3.5672648;41.563869;0;0;0.452267;0;2453.2329;0;4608.49099;"4:[60.07,79.78)";"1:[0.00,2,492.62)"
0;"FR";0;"teacher";0;"f";0;0;"FR";0;0;69.5833333;"No";2.25;1;0;0;0;1;0;0;0;450;3185.06825;0;0;4208.71791;0;4560.06825;4208.717906;0;0;0;0;0;0;0;207272.1213;0.8660254;0;0;0;0;0;0;0;0;0;14.18893;0;0;3.9636276;0;16.64154;3.9636276;0;0;0;0;0;0;0;0;"4:[60.07,79.78)";"1:[0.00,2,492.62)"
0;"IT";0;"chemist";0;"f";0;0;"IT";0;0;37.75;"No";1.83333333;1.16666667;0;1;1;0;0.33333333;0;0;858.33333;1479.91185;0;337.5;2525.87951;2525.8795;2716.65666;0;40.911475;0;0;0;0.16666667;0;816.666667;135991.7834;0.8348471;0.3892495;0;0;0;0;0.492366;0;0;321.10132;1982.443;0;0;746.524964;746.524964;1924.327;0;65.697667;0;0;0;0.3892495;0;1986.24055;3155.51465;"2:[20.63,40.35)";"2:[2,492.62,4,985.24)"
0;"IT";0;"teacher";0;"f";0;0;"CH";0;0;81.75;"No";1.66666667;1;0.16666667;0;0;1;0;0;0;595.83333;3567.38547;901.3493;0;5270.56685;0;5342.38547;4369.217531;0;0;0;0.16666667;0;901.3493;0;105164.3872;0.6513389;0;0.3892495;0;0;0;0;0;0;14.43376;29.16165;2110.9978;0;2109.826092;0;49.08042;3.9636276;0;0;0;0.3892495;0;2110.9978;0;3017.43862;"5:[79.78,99.50]";"1:[0.00,2,492.62)"
0;"GE";0;"engineer";0;"f";0;0;"CH";0;0;90.3333333;"No";1.58333333;1;0.25;0;0;1;0.08333333;0;0;1308.33333;4580.16796;1508.1385;0;5916.24224;0;5897.8077;4408.1037;9.3064045;0;0;0.25;0;1508.1385;0;141098.2941;0.6685579;0;0.452267;0;0;0;0.2886751;0;0;19.46247;30.52056;2728.3703;0;2728.6958592;0;52.64179;3.8978894;32.238331;0;0;0.452267;0;2728.3703;0;6025.21214;"5:[79.78,99.50]";"1:[0.00,2,492.62)"
0;"missing";0;"missing";0;"missing";0;0;"missing";0;0;79.9166667;"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;705683.0854;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"5:[79.78,99.50]";"1:[0.00,2,492.62)"
0;"IT";0;"lawyer";0;"f";0;0;"CH";0;0;66.6666667;"No";1.91666667;1.08333333;0;0;0;1;0;0;0;866.66667;5240.4838;0;0;7157.63799;0;7832.15047;7157.637987;0;0;0;0;0.08333333;0;1125;403489.678;1.0836247;0.2886751;0;0;0;0;0;0;0;24.6183;3895.008;0;0;359.2235136;0;3882.389;359.2235136;0;0;0;0;0.2886751;0;3897.11432;6105.60473;"4:[60.07,79.78)";"1:[0.00,2,492.62)"
0;"EN";0;"chemist";0;"f";0;0;"YU";0;0;42.9166667;"No";4.08333333;1;0;0;1;0;0;0;0;1641.66667;4017.28826;0;0;6495.95296;6495.953;5658.95493;0;0;0;0;0;0;0;0;76565.0486;1.3789544;0;0;0;0;0;0;0;0;525.63093;215.9384;0;0;1919.838508;1919.838508;528.9581;0;0;0;0;0;0;0;0;0;"3:[40.35,60.07)";"3:[4,985.24,7,477.86)"
0;"FR";0;"teacher";0;"f";0;0;"CH";0;0;34.4166667;"No";2;1.25;0;1;1;0;0;0;0;1150;4545.71111;0;393.75;4255.20825;4255.2083;6143.62778;0;0;0;0;0;0.25;0;3675;184699.5782;1.2060454;0.452267;0;0;0;0;0;0;0;698.04923;8383.203;0;137.08615;1245.115865;1245.115865;8562.575;0;0;0;0;0;0.452267;0;8479.61459;13783.29028;"2:[20.63,40.35)";"2:[2,492.62,4,985.24)"
0;"FR";0;"no";0;"f";0;0;"CH";0;0;22.5;"No";2.16666667;1;0;0;0;1;0;0;0;150;195.50883;0;0;827.90916;0;595.50883;827.909156;0;0;0;0;0;0;0;2957.1239;0.9374369;0;0;0;0;0;0;0;0;0;10.36899;0;0;0.9146833;0;10.36899;0.9146833;0;0;0;0;0;0;0;0;"2:[20.63,40.35)";"1:[0.00,2,492.62)"
0;"missing";0;"missing";0;"missing";0;0;"missing";0;0;77.8333333;"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1692057.9594;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"4:[60.07,79.78)";"1:[0.00,2,492.62)"
0;"missing";0;"missing";0;"missing";0;0;"missing";0;0;76.25;"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;282028.5754;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"4:[60.07,79.78)";"1:[0.00,2,492.62)"
0;"FR";0;"no";0;"m";0;0;"CH";0;0;12.25;"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"1:[0.92,20.63)";"1:[0.00,2,492.62)"
0;"missing";0;"missing";0;"missing";0;0;"missing";0;0;69.1666667;"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;685158.1786;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"4:[60.07,79.78)";"1:[0.00,2,492.62)"
0;"IT";0;"no";0;"f";0;0;"CH";0;0;21.5;"No";1.83333333;1;0;0;0;1;0.08333333;0;0;304.16667;380.15925;0;0;742.37842;0;769.49612;742.378416;85.1702031;0;0;0;0;0;0;20796.3845;0.7177406;0;0;0;0;0;0.2886751;0;0;14.43376;25.51981;0;0;0.823215;0;294.2011;0.823215;295.038238;0;0;0;0;0;0;0;"2:[20.63,40.35)";"1:[0.00,2,492.62)"
0;"missing";0;"missing";0;"missing";0;0;"missing";0;0;56.5833333;"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;386104.2477;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"3:[40.35,60.07)";"1:[0.00,2,492.62)"
0;"missing";0;"missing";0;"missing";0;0;"missing";0;0;78.6666667;"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1892472.2806;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"4:[60.07,79.78)";"1:[0.00,2,492.62)"
0;"GE";0;"police";0;"f";0;0;"CH";0;0;55.75;"No";2.75;1.08333333;0;0;1;0;0;0;0;912.5;3068.35611;0;0;3394.67023;3394.6702;3980.85611;0;0;0;0;0;0.08333333;0;1416.666667;673270.8922;1.4847712;0.2886751;0;0;0;0;0;0;0;296.2838;4905.554;0;0;1003.2203549;1003.2203549;4875.645;0;0;0;0;0;0.2886751;0;4907.47729;8370.22139;"3:[40.35,60.07)";"2:[2,492.62,4,985.24)"
0;"EN";0;"teacher";0;"f";0;0;"YU";0;0;45.75;"No";2.08333333;1.41666667;0;0;1;0;0.08333333;0;0;495.83333;1909.12688;0;0;2770.414;2770.414;3075.09701;0;24.3034664;0;0;0;0.41666667;0;1341.666667;306692.0198;1.1645002;0.5149287;0;0;0;0;0.2886751;0;0;361.47321;3075.109;0;0;818.7686983;818.7686983;3037.026;0;84.189677;0;0;0;0.5149287;0;3075.25559;7277.59118;"3:[40.35,60.07)";"2:[2,492.62,4,985.24)"
0;"missing";0;"missing";0;"missing";0;0;"missing";0;0;71.8333333;"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2673627.4857;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"4:[60.07,79.78)";"1:[0.00,2,492.62)"
0;"GE";0;"business";0;"f";0;0;"CH";0;0;58.6666667;"No";2.41666667;1;0;0;1;0;0.08333333;0;0;1512.5;2660.2339;0;0;4163.91236;4163.9124;4173.58965;0;0.8557542;0;0;0;0;0;0;11552.6546;1.6213537;0;0;0;0;0;0.2886751;0;0;283.74524;233.0356;0;0;32.4378373;32.4378373;82.63342;0;2.964419;0;0;0;0;0;0;0;"3:[40.35,60.07)";"2:[2,492.62,4,985.24)"
0;"missing";0;"missing";0;"missing";0;0;"missing";0;0;39;"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;109177.0395;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"2:[20.63,40.35)";"1:[0.00,2,492.62)"
0;"missing";0;"missing";0;"missing";0;0;"missing";0;0;84.8333333;"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;233845.6502;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"5:[79.78,99.50]";"1:[0.00,2,492.62)"
0;"missing";0;"missing";0;"missing";0;0;"missing";0;0;64.6666667;"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;755;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"4:[60.07,79.78)";"1:[0.00,2,492.62)"
0;"GE";0;"chemist";0;"f";0;0;"CH";0;0;38.5;"No";1.58333333;1.16666667;0;1;1;0;0.33333333;0;0;975;1349.49496;0;618.75;4805.45691;4805.4569;4210.68747;0;67.4425053;0;0;0;0.16666667;0;700;251604.857;0.9003366;0.3892495;0;0;0;0;0.492366;0;0;870.08359;1734.964;0;131.3717;1581.5317873;1581.5317873;1968.193;0;129.779206;0;0;0;0.3892495;0;1726.26765;3673.20354;"2:[20.63,40.35)";"2:[2,492.62,4,985.24)"
0;"GE";0;"police";0;"f";0;0;"CH";0;0;87.0833333;"No";2.33333333;1;0.25;0;0;1;0.08333333;0;0;550;3700.8667;1577.8574;0;5413.64888;0;5535.00015;3835.791531;167.4667855;0;0;0.25;0;1577.8574;0;137627.8338;1.3026779;0;0.452267;0;0;0;0.2886751;0;0;0;17.44189;2857.575;0;2856.9062116;0;589.3304;3.4245742;580.121962;0;0;0.452267;0;2857.575;0;6342.00854;"5:[79.78,99.50]";"1:[0.00,2,492.62)"
